gene_annotation	policy	eligible_primary	fixed_exact_baseline_sum	baseline_guides_ge10	fixed_best_control	fixed_best_cellular	joint_control_lower	joint_cellular_lower	joint_control_upper	joint_cellular_upper	fixed_best_log2_ratio	joint_gene_unique_log2_ratio	delta_log2	conditional_low	conditional_high
1700010M22RIK	exact	1	671	5	692	890	714	880	714	880	0.3335354492285693	0.2721229017988927	-0.06141254742967661	0.2721229017988927	0.2721229017988927
1700011A15RIK	exact	1	374	5	388	603	395	611	395	611	0.6061730814108124	0.5994087131180961	-0.006764368292716316	0.5994087131180961	0.5994087131180961
1700011E24RIK	exact	1	505	5	529	412	528	420	528	420	-0.38950265579565757	-0.35906376206403784	0.03043889373161973	-0.35906376206403784	-0.35906376206403784
1700011F03RIK	exact	1	633	5	657	453	658	440	658	440	-0.5651544345876415	-0.6093075122725999	-0.044153077684958464	-0.6093075122725999	-0.6093075122725999
1700011F14RIK	exact	1	378	4	384	403	394	395	394	395	0.04031898437945473	-0.025613696477165708	-0.06593268085662043	-0.025613696477165708	-0.025613696477165708
1700011H14RIK	exact	1	603	5	632	409	632	414	632	414	-0.6564681188771628	-0.6389594690224211	0.017508649854741765	-0.6389594690224211	-0.6389594690224211
1700011I03RIK	exact	1	443	3	464	334	458	337	458	337	-0.5029384766776911	-0.47130032259336047	0.03163815408433063	-0.47130032259336047	-0.47130032259336047
1700011L22RIK	exact	1	455	5	468	469	478	476	478	476	-0.02618998094191157	-0.03530880151258278	-0.009118820570671211	-0.03530880151258278	-0.03530880151258278
1700012A03RIK	exact	1	259	2	267	299	272	299	272	299	0.13375102056377755	0.10703368218799773	-0.026717338375779817	0.10703368218799773	0.10703368218799773
1700012A16RIK	exact	1	495	5	512	693	521	700	521	700	0.40707778699429553	0.39645170697455334	-0.01062608001974219	0.39645170697455334	0.39645170697455334
1700012B07RIK	exact	1	578	5	602	547	604	541	604	541	-0.16736836756528736	-0.18804709257729565	-0.020678725012008292	-0.18804709257729565	-0.18804709257729565
1700012B09RIK	exact	1	1051	4	1111	1493	1091	1334	1091	1334	0.3969231983473013	0.2607210842146764	-0.1362021141326249	0.2607210842146764	0.2607210842146764
1700012L04RIK	exact	0	74	1	80	108	81	113	81	113	0.40136826339336334	0.44855424212333833	0.04718597872997499	0.44855424212333833	0.44855424212333833
1700012P22RIK	exact	1	431	5	449	611	455	615	455	615	0.4147652920764405	0.4050417117459075	-0.009723580330533	0.4050417117459075	0.4050417117459075
1700013D24RIK	exact	1	766	4	790	1075	798	1084	798	1084	0.41490406612819103	0.4123996493245425	-0.002504416803648546	0.4123996493245425	0.4123996493245425
1700013F07RIK	exact	1	709	5	762	697	736	659	736	659	-0.15781021155756011	-0.1885789567208038	-0.030768745163243683	-0.1885789567208038	-0.1885789567208038
1700013G24RIK	exact	1	288	5	302	335	305	299	305	299	0.12011153310172763	-0.05788246796644283	-0.17799400106817045	-0.05788246796644283	-0.05788246796644283
1700013H16RIK	exact	1	873	3	893	959	920	969	920	969	0.07354898621739059	0.04555708582038715	-0.027991900397003437	0.04555708582038715	0.04555708582038715
1700015E13RIK	exact	1	154	2	155	181	166	182	166	182	0.1937888769286494	0.10310819575961833	-0.09068068116903108	0.10310819575961833	0.10310819575961833
1700015F17RIK	exact	1	416	4	430	548	428	554	428	554	0.3202122920698498	0.34262616511271116	0.022413873042861354	0.34262616511271116	0.34262616511271116
1700016C15RIK	exact	1	1118	5	1159	1308	1170	1306	1170	1306	0.14514501346553219	0.12931609927150914	-0.015828914194023047	0.12931609927150914	0.12931609927150914
1700016D06RIK	exact	1	386	3	398	448	405	460	405	460	0.14126216999229002	0.15423315093756323	0.012970980945273214	0.15423315093756323	0.15423315093756323
1700016H13RIK	exact	1	899	4	930	960	942	972	942	972	0.016513372669876503	0.015939540781028362	-0.0005738318888481413	0.015939540781028362	0.015939540781028362
1700016K19RIK	exact	1	523	4	539	528	543	546	543	546	-0.05898557904183297	-0.021324630291903474	0.03766094874992949	-0.021324630291903474	-0.021324630291903474
1700016M24RIK	exact	1	847	5	880	986	876	978	876	978	0.13472995595585135	0.12955166893076667	-0.005178287025084688	0.12955166893076667	0.12955166893076667
1700017B05RIK	exact	1	1109	5	1145	1427	1167	1415	1167	1415	0.2882471960090309	0.2486231083722237	-0.03962408763680722	0.2486231083722237	0.2486231083722237
1700017D01RIK	exact	1	556	4	588	747	574	765	574	765	0.3157650731105242	0.38482939391717536	0.06906432080665115	0.38482939391717536	0.38482939391717536
1700017N19RIK	exact	1	709	5	726	1019	740	1005	740	1005	0.45956098144725627	0.4120753500800049	-0.04748563136725137	0.4120753500800049	0.4120753500800049
1700018B08RIK	exact	1	283	5	297	357	287	355	287	355	0.23578748253394682	0.2770215128511786	0.041234030317231773	0.2770215128511786	0.2770215128511786
1700018C11RIK	exact	1	953	4	993	954	993	947	993	947	-0.08704086078223158	-0.09766011512771529	-0.010619254345483706	-0.09766011512771529	-0.09766011512771529
1700018F24RIK	exact	1	614	3	636	492	640	486	640	486	-0.3993028804941184	-0.4260248564970343	-0.026721976002915926	-0.4260248564970343	-0.4260248564970343
1700018L24RIK	exact	1	1037	5	1069	1087	1079	1083	1079	1083	-0.0051871724780900835	-0.023930180865330702	-0.01874300838724062	-0.023930180865330702	-0.023930180865330702
1700019A02RIK	exact	1	625	4	655	648	663	647	663	647	-0.044755296906554144	-0.0644823637327763	-0.019727066826222155	-0.0644823637327763	-0.0644823637327763
1700019B03RIK	exact	1	332	5	347	216	347	218	347	218	-0.711912043820644	-0.6986457890467704	0.013266254773873554	-0.6986457890467704	-0.6986457890467704
1700019D03RIK	exact	1	325	3	339	350	349	352	349	352	0.016736778829392337	-0.01693528902577951	-0.03367206785517185	-0.01693528902577951	-0.01693528902577951
1700019E19RIK	exact	1	520	5	547	461	550	435	550	435	-0.27579440777926045	-0.3673359359020034	-0.09154152812274297	-0.3673359359020034	-0.3673359359020034
1700019G17RIK	exact	1	235	4	248	284	245	284	245	284	0.16591670980779671	0.18343953705539	0.017522827247593298	0.18343953705539	0.18343953705539
1700019L03RIK	exact	1	332	5	345	159	349	161	349	161	-1.144395377559888	-1.1430243816180106	0.0013709959418775064	-1.1430243816180106	-1.1430243816180106
1700019M22RIK	exact	1	627	2	646	920	654	899	654	899	0.48050126060315324	0.42946399836974225	-0.051037262233410985	0.42946399836974225	0.42946399836974225
1700019N12RIK	exact	1	195	5	205	206	202	199	202	199	-0.022262703198736692	-0.050799252486140443	-0.02853654928740375	-0.050799252486140443	-0.050799252486140443
1700019N19RIK	exact	1	993	5	1015	865	1056	851	1056	851	-0.2598506058660132	-0.3404804231928972	-0.08062981732688396	-0.3404804231928972	-0.3404804231928972
1700019O17RIK	exact	1	334	5	343	349	351	327	351	327	-0.004283734379162738	-0.13129587358422146	-0.12701213920505872	-0.13129587358422146	-0.13129587358422146
1700020A23RIK	exact	1	228	3	238	305	238	310	238	310	0.3279170228767189	0.3513379112784708	0.023420888401751883	0.3513379112784708	0.3513379112784708
1700020L24RIK	exact	1	154	5	164	158	163	162	163	162	-0.08287083453233333	-0.038117008518764865	0.04475382601356847	-0.038117008518764865	-0.038117008518764865
1700020O03RIK	exact	1	111	5	112	231	118	232	118	232	1.0118211011067004	0.9430775661606355	-0.06874353494606489	0.9430775661606355	0.9430775661606355
1700021C14RIK	exact	1	170	3	175	227	179	207	179	207	0.3451294238449989	0.17986140147473695	-0.16526802237026195	0.17986140147473695	0.17986140147473695
1700021F05RIK	exact	1	430	5	447	571	451	571	451	571	0.32359972512636037	0.3107614197971208	-0.012838305329239574	0.3107614197971208	0.3107614197971208
1700021F07RIK	exact	1	205	5	209	444	210	458	210	458	1.055967084193919	1.0938354095921592	0.037868325398240144	1.0938354095921592	1.0938354095921592
1700021K19RIK	exact	1	395	5	402	541	411	523	411	523	0.3987064636698487	0.3180310155726838	-0.08067544809716487	0.3180310155726838	0.3180310155726838
1700022I11RIK	exact	1	376	5	390	366	391	365	391	365	-0.12077544094466656	-0.12840699227510255	-0.0076315513304359844	-0.12840699227510255	-0.12840699227510255
1700022P22RIK	exact	1	298	2	305	253	313	253	313	253	-0.29845272375188814	-0.33574578673519756	-0.03729306298330942	-0.33574578673519756	-0.33574578673519756
1700023A16RIK	exact	1	586	5	598	384	621	373	621	373	-0.6676337399181744	-0.7639122391997469	-0.0962784992815725	-0.7639122391997469	-0.7639122391997469
1700023E05RIK	exact	1	238	5	247	368	250	330	250	330	0.5449700031915986	0.3705735773759842	-0.17439642581561443	0.3705735773759842	0.3705735773759842
1700023F06RIK	exact	1	345	5	369	424	365	425	365	425	0.1709240984703884	0.19002163479702647	0.019097536326638076	0.19002163479702647	0.19002163479702647
1700024G13RIK	exact	0	212	1	218	333	227	347	227	347	0.5807873907474875	0.5818803415883121	0.0010929508408246136	0.5818803415883121	0.5818803415883121
1700024P04RIK	exact	1	405	5	423	625	426	639	426	639	0.5333818238971221	0.5551325266268478	0.02175070272972568	0.5551325266268478	0.5551325266268478
1700024P16RIK	exact	1	981	5	1028	1108	1020	1088	1020	1088	0.07880088540587428	0.06379913421898853	-0.01500175118688575	0.06379913421898853	0.06379913421898853
1700025E21RIK	exact	1	1307	5	1349	1472	1366	1467	1366	1467	0.09657656631447244	0.07360895253770833	-0.02296761377676411	0.07360895253770833	0.07360895253770833
1700025F22RIK	exact	1	600	4	632	665	629	684	629	684	0.04410709539372008	0.09157807260238401	0.04747097720866393	0.09157807260238401	0.09157807260238401
1700025G04RIK	exact	1	233	3	239	247	246	216	246	216	0.018136778294292378	-0.21648671258768573	-0.23462349088197812	-0.21648671258768573	-0.21648671258768573
1700025K23RIK	exact	1	410	3	421	521	423	421	423	421	0.27786853064118416	-0.0360954293266154	-0.3139639599677996	-0.0360954293266154	-0.0360954293266154
1700026D08RIK	exact	1	495	5	522	392	515	359	515	359	-0.44200447412575483	-0.5492467478653097	-0.10724227373955486	-0.5492467478653097	-0.5492467478653097
1700026J04RIK	exact	1	457	5	467	472	481	467	481	467	-0.013918126603062986	-0.0718355240049594	-0.05791739740189642	-0.0718355240049594	-0.0718355240049594
1700026L06RIK	exact	1	209	5	221	151	218	152	218	152	-0.5772549960185664	-0.5480901279868489	0.029164868031717583	-0.5480901279868489	-0.5480901279868489
1700027A23RIK	exact	1	740	5	776	1127	778	1137	778	1137	0.5088035128189431	0.517831509957885	0.009027997138941868	0.517831509957885	0.517831509957885
1700027D21RIK	exact	1	372	4	386	335	391	316	391	316	-0.2334217386611629	-0.3360728987991983	-0.10265116013803544	-0.3360728987991983	-0.3360728987991983
1700028K03RIK	exact	1	414	4	438	333	428	323	428	323	-0.424156172196647	-0.43479558305649146	-0.01063941085984449	-0.43479558305649146	-0.43479558305649146
1700028P14RIK	exact	1	396	5	409	326	411	327	411	327	-0.35604655103107685	-0.35866361493331206	-0.002617063902235206	-0.35866361493331206	-0.35866361493331206
1700029F09RIK	exact	1	1683	5	1765	1966	1761	1988	1761	1988	0.12628727424681138	0.14560999637374863	0.019322722126937253	0.14560999637374863	0.14560999637374863
1700029F12RIK	exact	1	263	5	272	308	274	338	274	338	0.14974816854862993	0.2730835936332992	0.12333542508466927	0.2730835936332992	0.2730835936332992
1700029G01RIK	exact	1	515	5	558	592	546	575	546	575	0.05599178236580757	0.04532834152382677	-0.0106634408419808	0.04532834152382677	0.04532834152382677
1700029H14RIK	exact	1	149	4	156	245	154	249	154	249	0.6202942764455756	0.662166886496387	0.04187261005081144	0.662166886496387	0.662166886496387
1700029I15RIK	exact	1	246	4	255	266	255	273	255	273	0.031546150885055815	0.06895145091843598	0.03740530003338016	0.06895145091843598	0.06895145091843598
1700029J07RIK	exact	1	352	5	363	329	370	326	370	326	-0.17094298984804174	-0.211656641695902	-0.04071365184786027	-0.211656641695902	-0.211656641695902
1700029J11RIK	exact	1	167	3	186	207	182	204	182	204	0.12466961504255028	0.13493828823787013	0.01026867319531985	0.13493828823787013	0.13493828823787013
1700029P11RIK	exact	1	169	4	181	123	182	123	182	123	-0.584724597347572	-0.5926515131192008	-0.00792691577162885	-0.5926515131192008	-0.5926515131192008
1700030F18RIK	exact	1	283	3	294	455	301	459	301	459	0.599917329035091	0.5786407684524508	-0.021276560582640158	0.5786407684524508	0.5786407684524508
1700030J22RIK	exact	1	346	4	364	483	360	483	360	483	0.3783309842134049	0.3942505392995198	0.015919555086114923	0.3942505392995198	0.3942505392995198
1700030K09RIK	exact	1	600	5	619	636	637	643	637	643	0.009790140824257408	-0.0157512844620175	-0.02554142528627491	-0.0157512844620175	-0.0157512844620175
1700031F05RIK	exact	1	292	3	303	281	302	297	302	297	-0.13782768511195162	-0.05331156490314995	0.08451612020880167	-0.05331156490314995	-0.05331156490314995
1700034E13RIK	exact	1	331	3	338	358	342	363	342	363	0.053551194190408845	0.05658528513520632	0.0030340909447974726	0.05658528513520632	0.05658528513520632
1700034F02RIK	exact	1	443	5	458	286	458	297	458	297	-0.7076526857746487	-0.6532981563362477	0.05435452943840102	-0.6532981563362477	-0.6532981563362477
1700034H14RIK	exact	1	937	5	977	904	977	825	977	825	-0.1412422905099729	-0.2730945782179556	-0.13185228770798268	-0.2730945782179556	-0.2730945782179556
1700034J05RIK	exact	1	630	4	656	627	666	643	666	643	-0.09444564299125148	-0.07993081780477028	0.0145148251864812	-0.07993081780477028	-0.07993081780477028
1700034O15RIK	exact	1	349	3	359	308	370	302	370	302	-0.24998737222637907	-0.32180449108037606	-0.071817118853997	-0.32180449108037606	-0.32180449108037606
1700037C18RIK	exact	1	312	5	323	558	324	559	324	559	0.7585254775543082	0.7566535620407563	-0.001871915513551925	0.7566535620407563	0.7566535620407563
1700037H04RIK	exact	1	1087	5	1131	1108	1138	1110	1138	1110	-0.0588939053360844	-0.06519098952614089	-0.006297084190056486	-0.06519098952614089	-0.06519098952614089
1700039E15RIK	exact	1	242	5	251	208	254	210	254	210	-0.29977710729736246	-0.3031115139457984	-0.003334406648435928	-0.3031115139457984	-0.3031115139457984
1700040I03RIK	exact	1	912	4	933	1249	950	1286	950	1286	0.39136288292400284	0.40742683414874886	0.01606395122474602	0.40742683414874886	0.40742683414874886
1700040L02RIK	exact	1	252	4	264	469	264	468	264	468	0.7985913446032499	0.795515234608662	-0.00307610999458785	0.795515234608662	0.795515234608662
1700042B14RIK	exact	0	121	1	131	118	131	118	131	118	-0.17944183133054242	-0.17944183133054242	0.0	-0.17944183133054242	-0.17944183133054242
1700042G07RIK	exact	1	628	5	667	594	661	608	661	608	-0.19635711776575956	-0.14974998450144766	0.0466071332643119	-0.14974998450144766	-0.14974998450144766
1700049G17RIK	exact	1	331	4	355	299	352	302	352	302	-0.2765596477671288	-0.24995420606069815	0.02660544170643067	-0.24995420606069815	-0.24995420606069815
1700052N19RIK	exact	1	435	5	446	311	454	312	454	312	-0.54869410303372	-0.5696901955811567	-0.02099609254743673	-0.5696901955811567	-0.5696901955811567
1700054N08RIK	exact	1	97	4	99	106	100	72	100	72	0.0688189087456904	-0.500408692100493	-0.5692276008461834	-0.500408692100493	-0.500408692100493
1700054O13RIK	exact	1	628	5	651	903	653	905	653	905	0.442493331359966	0.44126131421823567	-0.0012320171417303238	0.44126131421823567	0.44126131421823567
1700055N04RIK	exact	1	431	3	453	534	457	538	457	538	0.20782130625546913	0.2059085104363036	-0.0019127958191655359	0.2059085104363036	0.2059085104363036
1700056E22RIK	exact	1	217	4	239	364	229	353	229	353	0.5766270676542579	0.5939499704590916	0.01732290280483373	0.5939499704590916	0.5939499704590916
1700057G04RIK	exact	1	580	3	604	553	609	526	609	526	-0.15642511340407045	-0.2404587805309941	-0.08403366712692364	-0.2404587805309941	-0.2404587805309941
1700057K13RIK	exact	1	196	5	208	323	204	324	204	324	0.6044522376113448	0.6368515441208907	0.03239930650954592	0.6368515441208907	0.6368515441208907
1700061G19RIK	exact	1	383	5	395	370	400	379	400	379	-0.12347024310345699	-0.10696844792974303	0.01650179517371396	-0.10696844792974303	-0.10696844792974303
1700061J05RIK	exact	1	577	5	600	824	607	811	607	811	0.42808915679533394	0.3884405951183292	-0.03964856167700476	0.3884405951183292	0.3884405951183292
1700065I17RIK	exact	1	631	5	654	489	670	493	670	493	-0.4483504232780448	-0.4714533383845753	-0.02310291510653051	-0.4714533383845753	-0.4714533383845753
1700066B19RIK	exact	1	331	5	362	569	346	543	346	543	0.622448755869316	0.6201585919535962	-0.0022901639157197895	0.6201585919535962	0.6201585919535962
1700066M21RIK	exact	1	248	5	261	235	267	235	267	235	-0.18034997757065716	-0.2130779226122252	-0.032727945041568035	-0.2130779226122252	-0.2130779226122252
1700067K01RIK	exact	1	316	5	332	136	328	143	328	143	-1.3137194804051986	-1.2241087245831408	0.0896107558220578	-1.2241087245831408	-1.2241087245831408
1700067P10RIK	exact	1	375	4	396	269	386	252	386	252	-0.5863016838879722	-0.6434511172221892	-0.05714943333421696	-0.6434511172221892	-0.6434511172221892
1700074P13RIK	exact	1	1124	5	1163	931	1172	960	1172	960	-0.3501096274002099	-0.3169964946737109	0.03311313272649902	-0.3169964946737109	-0.3169964946737109
1700080E11RIK	exact	1	535	5	555	789	556	785	556	785	0.4778862635346457	0.4679634970157379	-0.009922766518907777	0.4679634970157379	0.4679634970157379
1700080O16RIK	exact	1	485	5	493	537	500	545	500	545	0.09394857908392588	0.09494303655111458	0.0009944574671886947	0.09494303655111458	0.09494303655111458
1700084C01RIK	exact	1	465	5	486	648	486	644	486	644	0.3854006785340891	0.3764744626440404	-0.008926215890048717	0.3764744626440404	0.3764744626440404
1700088E04RIK	exact	1	899	5	936	930	951	928	951	928	-0.038538935120393	-0.06456783727510015	-0.026028902154707156	-0.06456783727510015	-0.06456783727510015
1700092M07RIK	exact	1	809	3	833	627	844	625	844	625	-0.43883283108478166	-0.4623536295720651	-0.023520798487283445	-0.4623536295720651	-0.4623536295720651
1700093K21RIK	exact	1	345	4	358	423	362	423	362	423	0.21112275969379468	0.19511488349340284	-0.016007876200391846	0.19511488349340284	0.19511488349340284
1700094D03RIK	exact	1	674	4	707	655	711	596	711	596	-0.13940045843398935	-0.2836077097677533	-0.14420725133376394	-0.2836077097677533	-0.2836077097677533
1700101E01RIK	exact	1	322	5	335	366	343	368	343	368	0.09823434099712941	0.07208842934047055	-0.02614591165665886	0.07208842934047055	0.07208842934047055
1700102P08RIK	exact	1	542	5	567	632	567	647	567	647	0.12717899646689604	0.16099370945913974	0.0338147129922437	0.16099370945913974	0.16099370945913974
1700106J16RIK	exact	1	484	5	506	492	517	498	517	498	-0.0697046353938986	-0.08323144892499071	-0.013526813531092113	-0.08323144892499071	-0.08323144892499071
1700106N22RIK	exact	1	384	5	390	506	401	504	401	504	0.3459736297226598	0.30018819065254354	-0.045785439070116285	0.30018819065254354	0.30018819065254354
1700109H08RIK	exact	1	466	5	487	438	491	451	491	451	-0.1820914671287391	-0.15173151979622138	0.030359947332517734	-0.15173151979622138	-0.15173151979622138
1700110M21RIK	exact	1	427	4	450	447	442	457	442	457	-0.038905514598418865	0.01882819726454574	0.05773371186296461	0.01882819726454574	0.01882819726454574
1700112E06RIK	exact	1	465	5	480	631	482	642	482	642	0.36498021207730286	0.38390142098929886	0.018921208911996	0.38390142098929886	0.38390142098929886
1700113H08RIK	exact	1	551	5	574	471	571	470	571	470	-0.3143152129075158	-0.3098248664224405	0.004490346485075292	-0.3098248664224405	-0.3098248664224405
1700122O11RIK	exact	1	144	3	150	164	145	166	145	166	0.09905800603904039	0.16523693322647914	0.06617892718743876	0.16523693322647914	0.16523693322647914
1700123I01RIK	exact	1	214	4	220	279	221	269	221	269	0.31280353634917035	0.25371248326098833	-0.05909105308818202	0.25371248326098833	0.25371248326098833
1700123K08RIK	exact	1	748	5	775	862	786	885	786	885	0.1241315845803039	0.1417794503997286	0.017647865819424707	0.1417794503997286	0.1417794503997286
1700123O20RIK	exact	1	695	5	718	503	718	495	718	495	-0.5422624693870509	-0.5653691902073473	-0.02310672082029641	-0.5653691902073473	-0.5653691902073473
1700125D06RIK	exact	1	399	5	411	348	411	353	411	353	-0.26899986548970145	-0.2484483065487258	0.020551558940975656	-0.2484483065487258	-0.2484483065487258
1700125H20RIK	exact	1	367	5	387	278	398	270	398	270	-0.5057850737580671	-0.5882172211001557	-0.08243214734208859	-0.5882172211001557	-0.5882172211001557
1700129C05RIK	exact	1	443	5	466	381	469	376	469	376	-0.3194601149537272	-0.3477413839183455	-0.0282812689646183	-0.3477413839183455	-0.3477413839183455
1810006K21RIK	exact	1	262	3	272	203	280	187	280	187	-0.45049352633454076	-0.6103762661620488	-0.159882739827508	-0.6103762661620488	-0.6103762661620488
1810008A18RIK	exact	1	550	5	572	354	580	354	580	354	-0.7207561566812891	-0.7407765305625494	-0.020020373881260323	-0.7407765305625494	-0.7407765305625494
1810009A15RIK	exact	1	387	5	408	251	403	249	403	249	-0.7290437692766557	-0.7227949488770187	0.006248820399637034	-0.7227949488770187	-0.7227949488770187
1810009J06RIK	exact	1	263	3	281	259	274	245	274	245	-0.14666647465884777	-0.19034921562700471	-0.04368274096815694	-0.19034921562700471	-0.19034921562700471
1810011H11RIK	exact	1	405	3	432	600	423	619	423	619	0.4441980222450482	0.5194762218719038	0.07527819962685561	0.5194762218719038	0.5194762218719038
1810011O10RIK	exact	0	93	1	96	51	96	42	96	42	-0.9352226010213611	-1.2123321920668775	-0.27710959104551636	-1.2123321920668775	-1.2123321920668775
1810012P15RIK	exact	0	39	1	41	31	43	29	43	29	-0.42702559878350743	-0.5895665374233862	-0.16254093863987873	-0.5895665374233862	-0.5895665374233862
1810013D10RIK	exact	0	42	1	43	11	46	12	46	12	-1.9486476307282146	-1.9245687122698059	0.024078918458408705	-1.9245687122698059	-1.9245687122698059
1810013L24RIK	exact	1	279	5	291	224	294	228	294	228	-0.4060465293958485	-0.39533955970889006	0.010706969686958445	-0.39533955970889006	-0.39533955970889006
1810019J16RIK	exact	1	637	5	675	465	667	421	667	421	-0.5664406927033898	-0.6925012965693332	-0.12606060386594342	-0.6925012965693332	-0.6925012965693332
1810020D17RIK	exact	1	105	2	109	109	108	100	108	100	-0.0292660909364991	-0.13976563220204993	-0.11049954126555084	-0.13976563220204993	-0.13976563220204993
1810024B03RIK	exact	1	634	3	661	699	657	703	657	703	0.05131680994957752	0.06829343812036917	0.016976628170791652	0.06829343812036917	0.06829343812036917
1810026J23RIK	exact	1	97	4	115	12	97	12	97	12	-3.2371589425778318	-2.992740214911385	0.24441872766644668	-2.992740214911385	-2.992740214911385
1810027O10RIK	exact	1	294	5	306	176	307	182	307	182	-0.8254849813561003	-0.7819560373957216	0.04352894396037865	-0.7819560373957216	-0.7819560373957216
1810029B16RIK	exact	1	359	4	365	219	380	211	380	211	-0.7649165573535786	-0.8765048813200951	-0.11158832396651652	-0.8765048813200951	-0.8765048813200951
1810030J14RIK	exact	1	306	4	316	358	318	356	318	356	0.15050152833706443	0.1333426132510887	-0.017158915085975723	0.1333426132510887	0.1333426132510887
1810030N24RIK	exact	0	67	1	72	73	70	74	70	74	-0.009502836115068965	0.05035107712686923	0.0598539132419382	0.05035107712686923	0.05035107712686923
1810030O07RIK	exact	1	206	4	217	128	213	119	213	119	-0.7885131324787115	-0.866491542576241	-0.07797841009752948	-0.866491542576241	-0.866491542576241
1810031K17RIK	exact	1	245	3	259	278	253	276	253	276	0.07267669804565194	0.09602764229486727	0.023350944249215327	0.09602764229486727	0.09602764229486727
1810033B17RIK	exact	1	517	5	532	642	535	651	535	651	0.24164883803154108	0.2536125128813795	0.011963674849838402	0.2536125128813795	0.2536125128813795
1810035L17RIK	exact	1	740	2	765	848	770	862	770	862	0.1192461911063766	0.1334634091016092	0.014217217995232595	0.1334634091016092	0.1334634091016092
1810041L15RIK	exact	1	403	5	422	641	420	646	420	646	0.573231832983637	0.5912784786186109	0.018046645634973935	0.5912784786186109	0.5912784786186109
1810043G02RIK	exact	1	290	5	309	353	302	376	302	376	0.162504714658635	0.2864486315734723	0.12394391691483728	0.2864486315734723	0.2864486315734723
1810043H04RIK	exact	1	245	4	264	111	263	108	263	108	-1.2754901031302202	-1.3093740101292344	-0.033883906999014224	-1.3093740101292344	-1.3093740101292344
1810046J19RIK	exact	1	483	5	501	692	514	703	514	703	0.43629827938787086	0.4221132554060651	-0.014185023981805767	0.4221132554060651	0.4221132554060651
1810046K07RIK	exact	1	296	4	315	188	318	184	318	184	-0.7723415726503838	-0.8169386471324033	-0.04459707448201944	-0.8169386471324033	-0.8169386471324033
1810048J11RIK	exact	1	445	5	464	370	465	363	465	363	-0.35547114501331806	-0.3860918945756983	-0.030620749562380256	-0.3860918945756983	-0.3860918945756983
1810049H13RIK	exact	1	197	5	205	166	205	157	205	157	-0.3328823075469199	-0.41305265623090315	-0.08017034868398326	-0.41305265623090315	-0.41305265623090315
1810055G02RIK	exact	1	328	5	344	380	346	384	346	384	0.11412637986275492	0.12086215488811365	0.006735775025358728	0.12086215488811365	0.12086215488811365
1810062G17RIK	exact	1	118	2	127	107	124	116	124	116	-0.2754266782058968	-0.12508187835029982	0.15034479985559696	-0.12508187835029982	-0.12508187835029982
1810063B05RIK	exact	1	134	2	138	80	139	77	139	77	-0.8120913788710703	-0.8772629974914491	-0.06517161862037879	-0.8772629974914491	-0.8772629974914491
1810063B07RIK	exact	1	193	4	200	212	202	214	202	214	0.05459451363364458	0.05378964879105963	-0.0008048648425849486	0.05378964879105963	0.05378964879105963
1810065E05RIK	exact	1	379	5	394	312	398	302	398	302	-0.36543520140050817	-0.42691067276501404	-0.061475471364505874	-0.42691067276501404	-0.42691067276501404
1810074P20RIK	exact	1	294	4	308	340	309	337	309	337	0.11311821792615437	0.09568200178742964	-0.01743621613872473	0.09568200178742964	0.09568200178742964
2010001E11RIK	exact	1	489	4	508	590	515	570	515	570	0.18642319460315818	0.11698836798407411	-0.06943482661908407	0.11698836798407411	0.11698836798407411
2010001M09RIK	exact	1	412	5	428	477	439	497	439	497	0.1269394378741123	0.1495672693511082	0.022627831476995902	0.1495672693511082	0.1495672693511082
2010002M12RIK	exact	1	458	5	477	582	476	567	476	567	0.2574912256820325	0.2228780873318365	-0.03461313835019597	0.2228780873318365	0.2228780873318365
2010003K11RIK	exact	1	209	5	217	174	219	148	219	148	-0.34705445546293767	-0.5930240996710915	-0.24596964420815381	-0.5930240996710915	-0.5930240996710915
2010003K15RIK	exact	1	214	2	222	483	226	485	226	485	1.0904444626865821	1.070694154436458	-0.019750308250124027	1.070694154436458	1.070694154436458
2010005H15RIK	exact	1	213	2	224	215	223	178	223	178	-0.0882936665885479	-0.3536168480907172	-0.26532318150216927	-0.3536168480907172	-0.3536168480907172
2010011I20RIK	exact	1	271	5	285	262	286	270	286	270	-0.15043941374585676	-0.11217263586658857	0.03826677787926819	-0.11217263586658857	-0.11217263586658857
2010012O05RIK	exact	1	868	3	907	1151	912	1152	912	1152	0.31427877197323373	0.3076041957254592	-0.006674576247774511	0.3076041957254592	0.3076041957254592
