scope	left	right	gene	left_guides	right_guides	left_lfc	right_lfc	delta_lfc	left_fdr	right_fdr	left_rank	right_rank	left_call_0_05	right_call_0_05	left_distance_from_0_05	right_distance_from_0_05
native_workflow	joint_best	actual_ReCo	WBSCR16	4	4	-2.8102	-3.4798	-0.6696	0.079592	0.013844	1319.0	626.0	0	1	0.029591999999999993	0.036156
native_workflow	joint_best	actual_ReCo	WDR33	4	4	-2.8797	-3.1058	-0.22609999999999975	0.050395	0.045491	1123.0	1093.0	0	1	0.0003949999999999995	0.004509000000000006
native_workflow	joint_best	actual_ReCo	WDR73	4	4	-3.9561	-4.3225	-0.3663999999999996	0.043872	0.050566	1059.0	1145.0	1	0	0.0061280000000000015	0.0005659999999999971
native_workflow	joint_best	actual_ReCo	WDR77	4	4	-2.4828	-3.4313	-0.9484999999999997	0.092211	0.017042	1379.0	705.0	0	1	0.042211	0.032958
native_workflow	joint_best	actual_ReCo	YEATS2	4	4	-1.6082	-1.6009	0.007300000000000084	0.057573	0.04963	1176.0	1139.0	0	1	0.007572999999999996	0.00037000000000000227
native_workflow	joint_best	actual_ReCo	ZMAT5	4	4	-3.1633	-3.5254	-0.36209999999999987	0.050152	0.042008	1118.0	1068.0	0	1	0.00015199999999999936	0.007992000000000006
native_workflow	event_best	actual_ReCo	ABT1	4	4	-3.1197	-3.5747	-0.45500000000000007	0.049703	0.053016	1116.0	1173.0	1	0	0.0002970000000000056	0.003015999999999998
native_workflow	event_best	actual_ReCo	ARFRP1	4	4	-2.4165	-2.5653	-0.14880000000000004	0.054737	0.044899	1154.0	1086.0	0	1	0.004736999999999998	0.005101000000000001
native_workflow	event_best	actual_ReCo	ARID1A	4	4	-0.96236	-1.4865	-0.5241399999999999	0.217266	0.04405	1824.0	1084.0	0	1	0.16726599999999997	0.005950000000000004
native_workflow	event_best	actual_ReCo	ASNA1	4	4	-2.3471	-2.3893	-0.04219999999999979	0.061924	0.045826	1213.0	1096.0	0	1	0.011923999999999997	0.004174000000000004
native_workflow	event_best	actual_ReCo	ATIC	4	4	-2.8322	-2.8453	-0.013100000000000112	0.062817	0.019933	1227.0	787.0	0	1	0.012816999999999995	0.030067000000000003
native_workflow	event_best	actual_ReCo	ATP6V1D	4	4	-3.3454	-3.5559	-0.2104999999999997	0.056096	0.008383	1169.0	471.0	0	1	0.006095999999999997	0.041617
native_workflow	event_best	actual_ReCo	ATP6V1G1	4	4	-3.4972	-3.4602	0.03699999999999992	0.046188	0.055551	1074.0	1187.0	1	0	0.003812000000000003	0.005551
native_workflow	event_best	actual_ReCo	BRF2	4	4	-2.7383	-3.469	-0.7306999999999997	0.056652	0.03386	1174.0	982.0	0	1	0.006651999999999998	0.01614
native_workflow	event_best	actual_ReCo	BUB1B	4	4	-2.5827	-2.6092	-0.026499999999999968	0.040593	0.053016	1018.0	1174.0	1	0	0.009407000000000006	0.003015999999999998
native_workflow	event_best	actual_ReCo	C1orf109	4	4	-4.1564	-4.1203	0.036099999999999355	0.047777	0.052198	1088.0	1163.0	1	0	0.0022230000000000028	0.0021979999999999986
native_workflow	event_best	actual_ReCo	CBWD3	3	3	-3.0145	-3.1597	-0.1452	0.050097	0.04727	1192.0	1192.0	0	1	9.699999999999986e-05	0.0027300000000000033
native_workflow	event_best	actual_ReCo	CCDC115	4	4	-2.1981	-2.1579	0.040200000000000014	0.04995	0.051447	1119.0	1153.0	1	0	5.000000000000143e-05	0.001446999999999997
native_workflow	event_best	actual_ReCo	CD2BP2	4	4	-1.2383	-1.206	0.032299999999999995	0.054336	0.034362	1151.0	992.0	0	1	0.004336	0.015638000000000006
native_workflow	event_best	actual_ReCo	CFAP97	4	4	-1.3446	-1.4141	-0.0694999999999999	0.043547	0.05779	1052.0	1202.0	1	0	0.006453	0.007789999999999998
native_workflow	event_best	actual_ReCo	CHMP4B	4	4	-2.8312	-2.9423	-0.11109999999999998	0.049703	0.056957	1115.0	1199.0	1	0	0.0002970000000000056	0.006956999999999998
native_workflow	event_best	actual_ReCo	CMTR1	4	4	-3.3679	-3.4319	-0.06400000000000006	0.137614	0.01666	1578.0	694.0	0	1	0.08761399999999998	0.03334
native_workflow	event_best	actual_ReCo	COG4	4	4	-2.9641	-3.0099	-0.04579999999999984	0.062862	0.034159	1228.0	990.0	0	1	0.012861999999999998	0.015841
native_workflow	event_best	actual_ReCo	COPS2	3	3	-2.9905	-2.845	0.14549999999999974	0.041915	0.051167	1111.0	1229.0	1	0	0.008085000000000002	0.0011669999999999944
native_workflow	event_best	actual_ReCo	COPS5	4	4	-3.0416	-4.3896	-1.3479999999999999	0.07019	0.017446	1265.0	722.0	0	1	0.02019	0.032554
native_workflow	event_best	actual_ReCo	COX7C	4	4	-3.1206	-3.2677	-0.1471	0.041543	0.055008	1026.0	1182.0	1	0	0.008457000000000006	0.0050079999999999986
native_workflow	event_best	actual_ReCo	CTDNEP1	4	4	-2.5015	-2.5203	-0.01880000000000015	0.050479	0.041528	1127.0	1064.0	0	1	0.00047900000000000026	0.008472
native_workflow	event_best	actual_ReCo	CYC1	4	4	-2.6265	-2.6419	-0.01540000000000008	0.05866	0.049957	1184.0	1142.0	0	1	0.008659999999999994	4.300000000000137e-05
native_workflow	event_best	actual_ReCo	DDX27	4	4	-2.4321	-2.6228	-0.19069999999999965	0.168103	0.023835	1681.0	857.0	0	1	0.118103	0.026165000000000004
native_workflow	event_best	actual_ReCo	DDX47	4	4	-4.7669	-6.2165	-1.4496000000000002	0.065726	0.036849	1246.0	1020.0	0	1	0.015726000000000004	0.013151000000000003
